,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,NO1,UK1,UK2,UK3,UK4
46,0.76,0.35747770459994255,0.29297304469423296,0.23823782485615652,0.3563132449564101,0.35333587254767684,0.6169876429615178,0.4974892086399957,0.5633160128752736,0.45081768052116516,0.19734464196123236,0.22410600296960487,0.40455132840225905,0.19095599680909814,0.025668752276213094,0.06117101535474933
47,0.524,0.24999888028166656,0.22476734749435662,0.1628567372842348,0.31319278934795103,0.33446436266053925,0.5668103590583851,0.3573455143226455,0.3983737905376322,0.3084434433607593,0.13699075445194475,0.24268899806187533,0.360736796152527,0.16998702820209985,0.03236876335022781,0.0851511378129612
48,0.38,0.18827092902764986,0.206481806793611,0.15344751732921857,0.3248670213022439,0.3191485967418958,0.503592903281504,0.26212997284662026,0.3094011632576359,0.23188840281156112,0.11887874024551727,0.2714660051043675,0.3687875241314211,0.16993714287300868,0.053484074931591935,0.08925330494201579
49,0.28099999999999997,0.1563960241091438,0.18611346260609193,0.12841938494612415,0.3134996272301148,0.2892382449753565,0.45538850779465684,0.1889614560042363,0.19128872287411106,0.1586639309500164,0.09999008487377109,0.28601625263825303,0.3502119929746121,0.1463089815695076,0.07741625433553834,0.07828084897224374
50,0.249,0.14823891540433962,0.16256745713769624,0.11501016499110793,0.32061547028021326,0.2599923458905465,0.38752260052642856,0.16939515937271307,0.15807900321881843,0.15285609459140023,0.11645344010789051,0.2778034388413788,0.32007062235981576,0.11289980112302357,0.09167907149650067,0.07538433904424845
51,0.16399999999999998,0.13649657102345727,0.1559655105699645,0.09040401835443043,0.31585760696700316,0.24833353546551773,0.332195236144425,0.13458849874013076,0.13942247153293674,0.11999154295289309,0.12829181717041632,0.26354655112321235,0.24999558826855345,0.07267719580304093,0.1210480853419955,0.08235597814934655
52,0.12300000000000001,0.12035895050221686,0.14401622955421897,0.09437588597133599,0.2844817333179235,0.23741656595890442,0.30723698436414626,0.10384258421191983,0.12141943931058537,0.10428124609517217,0.1226227661316621,0.24264225511877763,0.17357739326998253,0.046776794352488216,0.1457205096842034,0.0912271237366269
53,0.08500000000000002,0.09213738956357936,0.11574988246888991,0.10409456214039134,0.2600016049497524,0.21871054101104045,0.24913205651663506,0.07720444042172152,0.08913981310352845,0.08876028280388794,0.11261096146846074,0.23461989031587835,0.08876153453220488,0.03424015464956299,0.17032977635095736,0.11320615246552079
54,0.045,0.06607080320722095,0.08984529532138073,0.12847564971231307,0.24325457152920876,0.2170240349352882,0.19453913223756716,0.051265186526092826,0.07055318796941103,0.08846650479495118,0.09871187397401751,0.23895362383781077,0.029497998073930873,0.03226319883041102,0.21747830674436594,0.14027400145549146
55,0.012000000000000002,0.0449397091240967,0.06429212087515139,0.13954728107019565,0.20794274213022457,0.2087532043145329,0.14789223783879135,0.024096669683708865,0.04358662513411744,0.08261317886539998,0.07849175776114535,0.24368939880765608,0.013370501636420387,0.04222496173731817,0.26850002974277043,0.17232709703417728
