,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,NO1,UK1,UK2,UK3,UK4
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0.0,0.0,0.0,0.0,0.0,0.03032958503391235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0.0,0.022066588440866026,0.0,0.0,0.0,0.08448192525540774,0.04198117914721526,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0
491,0.064,0.10542023482157133,0.0024042865618578877,0.0,0.0,0.13622260609009085,0.14009017828946316,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0005408586790527907
492,0.06199999999999999,0.17556621996046007,0.03275840440531372,0.0,0.0,0.1579823009255048,0.1295087253419274,0.01142174583465774,0.0,0.0,0.009774497379722412,0.184,0.004699624459985569,0.0,0.0,0.003577477686669769
493,0.066,0.1661584170108211,0.046551518901371235,0.0,0.0,0.1512437790148467,0.06261432154206138,0.026484233819277066,0.0,0.0,0.0443740627823841,0.2,0.0,0.006972171530207891,0.00025679801913935436,0.0582633390400589
494,0.0,0.1017708903200727,0.033245956401126986,0.0,0.0,0.11424569564797532,0.03667149345010908,0.0,0.0,0.0,0.027319482921178154,0.139,0.0,0.03180836815620396,0.0007321057345921627,0.106115091157267
495,0.0,0.016386853650576894,0.0,0.0,0.0,0.05419669090194863,0.0,0.0,0.0,0.0,0.0020884973777704355,0.0,0.0,0.05947737101200445,0.003555942139447649,0.10526114212937773
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020948038228613998,0.0,0.02555542155477402
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
513,0.0,0.021764962101592275,0.019567641516633722,0.012815101420926697,0.017587678784474103,0.0012658926791352218,0.010351296192031826,0.0,0.0037295995815264282,0.0063665091586643215,0.018052434749137196,0.0,0.0,0.0,0.0,0.0
514,0.141,0.16981368295582866,0.1312973824967697,0.16730917640104118,0.17035190350386709,0.07292783701570306,0.1407432419187474,0.10445308595001279,0.12464799790763213,0.1532006132943801,0.1578940493216373,0.089,0.11037491221716597,0.057733708200149544,0.0,0.0482410223596152
515,0.24900000000000003,0.2596851420804611,0.25894893178827416,0.2706627166534097,0.2814591248097859,0.12963102284943306,0.25248960241475377,0.2444685637615995,0.2031132792467476,0.28135224354018745,0.2709542499441732,0.17400000000000002,0.29224158430299085,0.13992775192830825,0.0,0.14797439010575456
516,0.23200000000000004,0.3017399361400341,0.2134093377175094,0.2196583097874026,0.3481611444155115,0.18189457554775912,0.2981788180047351,0.31332810998077415,0.265157121171726,0.23413990588929892,0.2518055961823259,0.23,0.36815736771216195,0.1744876506627701,0.0042371673157993485,0.2166690636594823
517,0.279,0.3164570677657001,0.1946984893735585,0.17350592501988554,0.31122339060314397,0.20320693742043386,0.2841476168775234,0.3508282061038195,0.33911936142281013,0.23939285617527312,0.27085897088686606,0.19599999999999998,0.37372465394069987,0.11798650544253363,0.006933546516762568,0.18462103541721997
518,0.164,0.2179156045841152,0.19676757897571925,0.14860650276231124,0.20379788060506346,0.16535919109359665,0.2210691667535443,0.21087502403076133,0.21877952368256745,0.2202631874031521,0.19450812493384728,0.158,0.28587118258172567,0.06558457622311392,0.0,0.12001708636067687
519,0.081,0.11521826947277382,0.10631440554833949,0.13208872770265467,0.11562595972227213,0.08542409525938278,0.12181673042584869,0.14184368391540628,0.12196832242714674,0.15243709751236773,0.1133494456912889,0.0,0.11334400695793487,0.013640645244341795,0.0,0.03775961939182118
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03596794916614111,0.0,0.0,0.002537606461493459
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
537,0.0,0.0,0.0,0.0,0.0,0.07121249381569952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0.0,0.0,0.0,0.0,0.0,0.17688376673467163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0.024,0.005380321186610462,0.0,0.0,0.0,0.26344821876368657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852888586575443
540,0.02,0.028056504473184772,0.0,0.0,0.0,0.278207142294297,0.0,0.0,0.0,0.0,0.0,0.0,0.006519433030923239,0.00020460699199254136,0.003723571277520639,0.01896120573981005
541,0.022,0.01293879685074412,0.0,0.0,0.0027184044220498805,0.24219087756571328,0.0,0.0,0.0,0.0,0.0,0.0,0.036374544805888885,0.0031779797776009745,0.00821753661245934,0.022369149677992695
542,0.004,0.025565481601047043,0.0,0.0,0.0,0.16501644434328774,0.0,0.0005312439923096624,0.0,0.0,0.0,0.0,0.01789486855126675,0.004482049525721682,0.0118127088804103,0.008309453074053922
543,0.0,0.00432569297606009,0.0,0.0,0.0,0.08418543280018305,0.0,0.0,0.0,0.0,0.0,0.0,0.0007231409547949937,0.005955014378811713,0.015407881148361264,0.003827455275420156
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0025910161080218838,0.0,0.0
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,0.0,0.0,0.0,0.0,0.0,0.06232010297241497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,0.0,0.0,0.0,0.0,0.0,0.16554356986843882,0.00784429178917008,0.0,0.0,0.0,0.0,0.101,0.007662341890502871,0.05561794268024904,0.0015412505956568698,0.026423855296881987
563,0.0,0.006593261378331564,0.0075133955058059,0.0,0.0,0.2364994356842663,0.006356944152719727,0.0,0.0,0.0,0.00016065364444387968,0.165,0.03895023794338959,0.16626728320978745,0.07506672073524107,0.13580643806765932
564,0.0,0.006762561975539025,0.011119825348592731,0.0,0.0,0.25619944114750764,0.01290533887870597,0.0,0.0,0.0,0.0,0.214,0.10078947684814066,0.26399524995573426,0.16821986687791454,0.22408826313096045
565,0.0,0.0010434027925529698,0.0,0.0,0.0,0.2331852982026068,0.027467347492287922,0.0,0.0,0.0,0.0,0.133,0.13261975707893744,0.30455300435088667,0.2037751121120866,0.3280721790337746
566,0.0,0.0,0.0,0.0,0.0,0.15378927735823195,0.02681903839133251,0.0,0.0,0.0,0.0,0.12400000000000001,0.1698373300457552,0.26729547632177864,0.19970312224112138,0.3437568663060449
567,0.0,0.0,0.0,0.0,0.0,0.06452538926506672,0.013914420651353518,0.0,0.0,0.0,0.0,0.0,0.1883891677389833,0.2209897634692785,0.1297246748877789,0.2787319498160822
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15156399181372368,0.13813073398782835,0.09010416141666183,0.16700756716718576
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0.011,0.03199826492596434,0.05931440554833949,0.017718930544508037,0.010642969451862709,0.08552097624315036,0.0,0.0005312439923096624,0.002075519497831713,0.001556529865635475,0.021335786489029045,0.0,0.0,0.0,0.0,0.0
586,0.174,0.18792184869870857,0.2059460619788266,0.16547781807433634,0.13464900313575134,0.2254961308004781,0.0,0.1221093059115611,0.11903167757285328,0.12802172991411237,0.15927394262305333,0.11099999999999999,0.07514741935548043,0.04242978859018488,0.0,0.09290882985045212
587,0.283,0.3034367301350336,0.31041941272422224,0.21529291949526302,0.21767542177482568,0.3066703280525718,0.039866915154696335,0.19034358779236088,0.17430207799132688,0.1910598827714647,0.2478339057661069,0.212,0.11739905098342565,0.14460303482541997,0.0,0.22190991116304934
588,0.239,0.3370809820976029,0.3643553987533524,0.32219674861884445,0.2505598159303051,0.357249921630579,0.028301206274835785,0.23053124399230965,0.23365408008369476,0.2660958795513689,0.27790357429625473,0.251,0.2534196973983257,0.2279246915466577,0.028154790368798362,0.3037325077389542
589,0.209,0.2847858720133155,0.3511996068797588,0.2632529625099428,0.18266092689503674,0.343881034248681,0.01716331219248106,0.2293751201538068,0.2540876838499569,0.27490077539005614,0.25328592260102134,0.23,0.3314326432650033,0.22129860687484565,0.042156255006978366,0.2820710857359821
590,0.16699999999999998,0.1988625484325042,0.24220496413909756,0.1299837430942219,0.10546893836674545,0.26185570294681537,0.019719550178595256,0.21821880406921304,0.21047744569124063,0.1662812203983993,0.17540881243468454,0.167,0.29595365978829025,0.20639957432486614,0.017981833934839993,0.24740913946845938
591,0.093,0.14878644359584225,0.10553198203830366,0.0,0.013931822663005636,0.14767851976754498,0.010042363516877213,0.1406562199615483,0.11570400418473574,0.08666409276198171,0.0806159945901711,0.0,0.11977715864713305,0.139790623385297,0.00320997523924193,0.16847326290016776
592,0.048,0.025412473835254995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581947492499175,0.0667797428576599,0.0,0.09147441212175887
593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,0.0,0.0,0.0016083267319922463,0.01539349723768875,0.0030582049748061153,0.027581642326310354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0.09199999999999998,0.051673212769604494,0.10906152746396215,0.16502810694554923,0.08531776631342224,0.11674165244463824,0.0,0.16214064602691616,0.15831424234345204,0.1667323195400089,0.11793846689700835,0.0,0.12891746586980768,0.046087453623692265,0.0,0.06775513230024267
611,0.274,0.2001743448797771,0.24079159902342492,0.2701567916335242,0.10026867332501083,0.21811646068146087,0.0007197424965668618,0.2738282061038195,0.2811449568196009,0.2585278344588951,0.2925715484620548,0.003,0.21013385121735265,0.1450146119002218,0.006929334698634177,0.1890507269662086
612,0.345,0.3533730061462756,0.3482422125169786,0.21829732636127014,0.07089802865947478,0.2946689746061141,0.013387210436143628,0.3347343780038452,0.30310111489462244,0.19851603597003714,0.34583397439944685,0.0,0.34944321389313515,0.17684412435774274,0.01694943954057839,0.23420696968636226
613,0.332,0.35188763695847564,0.2966291172003663,0.07052218192566366,0.02699224037466447,0.3012365340916612,0.02989270407513785,0.3211249759692386,0.26395007589895897,0.11373216946467027,0.28080111679580694,0.0,0.3644939371706591,0.14020294011213089,0.01978971510645443,0.27565116649866
614,0.286,0.281301630480119,0.21204568553376396,0.01846596803456527,0.0,0.22419872157164694,0.034329012816013166,0.292,0.22948479455984358,0.05233670674368971,0.21456596609603668,0.0,0.22416118543015373,0.06520712923923284,0.0033373634124607933,0.24382495660995965
615,0.197,0.18756174191717548,0.12675650468715766,0.0,0.0,0.10962211063807878,0.0326962744027955,0.09012478372314783,0.035786872551170405,0.0012671237609657442,0.11904607488029227,0.0,0.09028245819210591,0.03167086201000083,0.0,0.15970973808367706
616,0.02,0.035931400716201004,0.0,0.0,0.0,0.0,0.0,0.0007968659884644936,0.0,0.0,0.0,0.0,0.0070496346265238275,0.004090769213123831,0.0,0.048741289821111804
617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.006,0.029849607626436167,0.008415002966502608,0.0,0.0,0.0034324892312702577,0.0,0.009999999999999998,0.0,0.0,0.0035766446029559186,0.0,0.0001807852386987484,0.0,0.0,0.0
634,0.177,0.19336881120465685,0.07431215077521716,0.0,0.0,0.01566760375851739,0.08231141374026472,0.17312497596923868,0.126421439414137,0.007783760245932427,0.10090358435831663,0.143,0.1493139152163284,0.044930417594637284,0.0,0.12404868906059191
635,0.305,0.3125629924984382,0.11627679928654151,0.0,0.0,0.03351928922698544,0.1781124164270045,0.26993751201538063,0.25657247840980046,0.11643527122104817,0.20648071853360206,0.246,0.3022414853347181,0.14110946481459133,0.0456678188002446,0.2713704810105914
636,0.359,0.38173221689397285,0.15553128886014222,0.0,0.0,0.040208504347657346,0.2424451183330716,0.32542193808074854,0.3368867207532525,0.15132236552063555,0.2760751369423776,0.287,0.3777112837391175,0.21500500947649998,0.11001435259786582,0.35989630395373967
637,0.366,0.33158936462688526,0.08444712581883021,0.0,0.0,0.030251682163714953,0.2705640877557899,0.2917343780038451,0.25863456686296654,0.15606965532593556,0.12040018436853199,0.264,0.39250609129115477,0.2707018057977897,0.13389477225636215,0.3611034759480043
638,0.33399999999999996,0.20750051598428176,0.03663383683370745,0.0,0.011934496318035998,0.022720214493812174,0.2113764232244129,0.18223428188079976,0.19398656895533448,0.10557733102141374,0.05110235570415033,0.19,0.32108592751327913,0.23705740092467867,0.1387314689737391,0.2985821953144764
639,0.215,0.09312601628922729,0.0,0.0,0.005025051081278316,0.013068395751138932,0.12529543606329668,0.11065621996154829,0.11643968594232473,0.07076557538620853,0.010799851144236232,0.0,0.18515825842661665,0.16038632808276776,0.11364126613470583,0.19617688830398505
640,0.112,0.05723741662170416,0.0,0.0,0.0,0.0,0.0,0.023905979653934806,0.0,0.0,0.0,0.0,0.0817955992982191,0.07791600195780614,0.029648042547648253,0.11298422330411496
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0,0.01835456468608121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
